,degree,degree_centrality,closeness,betweenness,clustering,eigenvector,pagerank,average_neighbor_degree,graph_labels
8053,494,0.05029525554876807,0.5128981723237598,2.377137553081626e-06,0.6570529929129267,0.003996248209901663,3.012945725027067e-05,3116.2631578947367,0
5592,400,0.040724903278354714,0.5099423705934272,1.0248464703166556e-06,0.7190100250626567,0.0034347807538111074,2.6825951468584667e-05,3306.57,1
1189,644,0.06556709427815109,0.516838560303094,6.1743642372853776e-06,0.5829912193425616,0.004974494010070595,3.668814371420259e-05,2964.582298136646,1
6237,964,0.09814701690083485,0.5256904303147077,1.631455253665086e-05,0.4968373383660156,0.0061035573055106,6.193209114607063e-05,2374.1182572614107,0
7259,667,0.06790877621665649,0.5175739052537282,5.076844300410168e-06,0.6173489831660747,0.004944459823971992,3.9216787177134984e-05,2807.238380809595,0
3112,1477,0.15037670535532477,0.5406506302636649,4.640656717679725e-05,0.42931911715867327,0.00900423079751574,8.673515867425183e-05,2234.708192281652,0
5018,754,0.07676644267969863,0.5198475706573515,9.132812743468929e-06,0.5589137702065302,0.0052892657450127395,4.3409974978481776e-05,2678.899204244032,0
5501,944,0.09611077173691712,0.52524064171123,1.4095546360410549e-05,0.5354889731653396,0.006336379917878862,6.102519173345598e-05,2526.1875,0
9635,891,0.09071472205253513,0.5236445060510743,1.3372399268313566e-05,0.4759278175008512,0.005461338874587634,4.775966818624118e-05,2228.6778900112236,0
3845,1185,0.12064752596212584,0.5319828846882955,2.4763169943602353e-05,0.48329342000228076,0.0076108522091712285,6.707844180204223e-05,2346.7535864978904,1
8710,882,0.08979841172877215,0.5233933709900884,1.0700224710668773e-05,0.5260616543249914,0.005968377362550614,4.645509558606186e-05,2526.641723356009,0
7791,1065,0.10843005497861942,0.5286613918940739,1.9393447050756737e-05,0.5051554943697272,0.006649240783193893,6.063151757483771e-05,2325.063849765258,0
7938,975,0.09926695174098961,0.5260001071065175,2.4425239393029716e-05,0.41726320223240143,0.005228537109990813,6.0345609355392404e-05,1929.871794871795,0
3623,1258,0.12807982081042557,0.5342108125747852,2.596736891108247e-05,0.5006545222746261,0.008808204253929638,6.441764634818224e-05,2614.8060413354533,0
6117,696,0.0708613317043372,0.5183660544648512,5.057699266284202e-06,0.6130488712478294,0.005116199488643367,3.8838427548510034e-05,2798.2514367816093,1
4058,1380,0.14050091631032377,0.5377792378449409,3.087987185548124e-05,0.49945350022595664,0.009405416939204386,7.962087410187815e-05,2500.0840579710143,1
6486,677,0.06892689879861535,0.5178467865239627,6.819340855564921e-06,0.5838016658946099,0.004690788721694518,4.4260786840805076e-05,2659.7932053175778,0
7040,1039,0.10578293626552637,0.5279226014512228,1.604615895729782e-05,0.5329027280937466,0.006869689630077332,6.149533344155993e-05,2448.1443695861403,0
4490,1026,0.10445937690897984,0.5275539800193362,1.8515501925161866e-05,0.4995977749251177,0.0063725665680318165,6.754998862621748e-05,2310.0955165692008,1
7184,628,0.0639380981470169,0.5165124106015987,5.1728337631151995e-06,0.5931795325023619,0.004391047259398873,3.756212588793231e-05,2674.5334394904457,0
5692,686,0.06984320912237833,0.5180926258044097,6.5081570777724016e-06,0.5933136132450895,0.004492437080776808,4.835900050008062e-05,2493.9241982507288,0
8070,899,0.09152922011810222,0.5238679396234466,1.5082397398034548e-05,0.48073707237192526,0.005249374746530124,5.6042902951326275e-05,2120.369299221357,0
1098,2024,0.20606801058847485,0.5574347332576618,0.00010651739625899099,0.40485747891344404,0.012438909040983834,0.00012892139569712472,2241.424901185771,1
5585,689,0.070148645896966,0.5180652988026795,7.248167968255276e-06,0.5679954095926013,0.004942052696962963,4.051356732741244e-05,2748.8171262699566,0
6068,1139,0.11596416208511505,0.5307754660902458,1.9777244415584384e-05,0.5181463714200629,0.007397608024686365,6.499456608426834e-05,2389.6892010535557,0
8180,647,0.06587253105273876,0.5170290045796705,8.133588442144068e-06,0.5698795584287567,0.004499532106041047,3.831926023645086e-05,2707.7650695517773,0
5557,851,0.08664223172469965,0.5226414090352791,1.1076935899045156e-05,0.5359618441971383,0.0058420149199170344,4.6542504102405526e-05,2596.726204465335,0
8453,495,0.05039706780696396,0.5128178353260586,2.860971384766761e-06,0.607990839569787,0.0036349978868067782,3.0472786105176812e-05,2797.937373737374,0
9314,816,0.08307880268784361,0.5215590484282073,1.3201958426872804e-05,0.4581649224106821,0.004536650748192399,4.872908170243123e-05,2006.1703431372548,0
2580,1548,0.15760537568723273,0.5427718832891246,5.120030547292174e-05,0.4474994529714092,0.009692207546175526,9.827916194779537e-05,2310.9127906976746,1
5219,900,0.0916310323762981,0.5240076824583867,1.3421666653545115e-05,0.520833024348041,0.005955043818421048,5.0231303053422656e-05,2479.5055555555555,1
2970,1124,0.11443697821217674,0.5303455723542116,2.639691015038617e-05,0.45226785142744874,0.007309268856461101,6.0400121663642334e-05,2432.460854092527,0
6432,645,0.06566890653634698,0.5169745776093478,4.322658598781806e-06,0.620978381241273,0.005135059753626525,3.5717585065371445e-05,3032.249612403101,0
7166,909,0.09254734270006108,0.5242594075260208,4.9768651713401874e-05,0.5200709498262601,0.006189453135605903,5.1492009476652855e-05,2583.4664466446643,0
6358,743,0.07564650783954388,0.5196550447066293,4.590107103359713e-06,0.657413487246647,0.005894744166302428,4.320773737538444e-05,3016.2812920592196,0
7354,286,0.02911830584402362,0.5073347107438017,4.820671717259662e-07,0.7772052508894615,0.0022175641471880963,2.4521463489531217e-05,2986.895104895105,0
5928,726,0.0739156994502138,0.5191880748493498,5.931492916060176e-06,0.6036515626484279,0.005581030972712213,4.2346453939782374e-05,2919.8126721763088,0
2490,1523,0.15506006923233556,0.542023067159649,4.219470983051889e-05,0.47310403855727723,0.010330210427539985,8.708594704317325e-05,2462.7649376231125,1
5026,759,0.07727550397067807,0.5200953137410643,1.0745724515311323e-05,0.5247565711027912,0.005131206937052622,4.07796727630596e-05,2555.4545454545455,0
8791,715,0.07279576461005904,0.5188315461412498,4.6435597399916465e-06,0.6398346751287928,0.005894869775590911,3.797194169490937e-05,3128.806993006993,0
5582,1148,0.11688047240887803,0.5310337370242214,2.042945514832469e-05,0.5219995200325649,0.007908434480414214,6.656116639746932e-05,2578.0339721254354,0
8871,513,0.05222968845448992,0.51313933441304,2.950988939288517e-06,0.6534173976608187,0.003841230646930762,3.407105440222561e-05,2926.458089668616,0
6855,866,0.08816941559763795,0.5230588987112579,8.906894018124855e-06,0.60855704921972,0.005987550629973276,5.688602973841829e-05,2611.3614318706695,1
8098,908,0.0924455304418652,0.5242314261315115,1.018488728172619e-05,0.5955951993549923,0.006213298533522232,6.316690390702868e-05,2581.678414096916,0
7982,678,0.06902871105681124,0.517874090477697,8.950733306618792e-06,0.5403023054164869,0.004704223728694293,4.201692101950198e-05,2704.830383480826,0
2765,997,0.10150682142129912,0.526733522818684,1.4681927813799867e-05,0.5578180324104844,0.007409482765765027,5.781573204924286e-05,2786.320962888666,0
4277,1083,0.11026267562614539,0.5291740746727008,1.6768301693187647e-05,0.5489662964688694,0.007927497868339366,6.275394082132154e-05,2734.4533702677745,0
2507,1536,0.1563836285888821,0.5424121935056329,4.102439940760662e-05,0.4852529519543974,0.010590384116023149,9.336181661116682e-05,2539.421875,1
7297,450,0.04581551618814905,0.5115891452679827,1.3058234913526336e-06,0.7337688690918089,0.0039766025508152555,2.9079784835832924e-05,3444.302222222222,1
5448,729,0.07422113622480146,0.5191606321687193,4.428074274957616e-06,0.6758091017350276,0.005747656693888113,4.0722576500825086e-05,2934.6941015089164,1
4769,654,0.06658521686010996,0.5171106665262715,5.469992312579396e-06,0.619867841203385,0.005129958951078412,3.625568261753393e-05,2981.6009174311926,0
4499,1015,0.10333944206882509,0.5272424714155349,1.1836049256655835e-05,0.5895823009881366,0.007516256026782628,5.558129064633745e-05,2736.2443349753694,1
6041,1248,0.12706169822846672,0.5339204174820613,2.264414728824153e-05,0.5217342133941973,0.008529266414139355,7.06290921248189e-05,2488.78125,0
3144,1426,0.14518428018733456,0.5389004718533963,3.981871829889283e-05,0.442745995423341,0.009214521919763411,7.77882433896596e-05,2377.6136044880786,0
2522,1367,0.13917735695377723,0.5372791422788687,3.5380671598107154e-05,0.45859257267894876,0.008843682346732436,8.480284218902645e-05,2388.893928310168,0
2135,1805,0.18377112604357565,0.5505914008632771,7.127026983913976e-05,0.4131385471497626,0.011314115094874667,0.0001063563467683184,2286.5518005540166,0
2016,1864,0.18977804927713296,0.5524184476940383,8.129299694466573e-05,0.4044050737308186,0.01150302445934235,0.00011715428129191249,2246.4077253218884,0
1424,2230,0.22704133577682753,0.5640289422303894,0.00011551744285415959,0.38652495538830783,0.013697760217119923,0.00013391642311727286,2232.0977578475336,1
1838,1660,0.16900834860517205,0.5461521352313167,6.376332203097545e-05,0.4157861100822821,0.0102457882599638,0.00010538934455699961,2263.5759036144577,0
5690,304,0.030950926491549582,0.5075968992248062,5.777565506800459e-07,0.7450060795553239,0.002551917430498784,2.3819060705756404e-05,3241.809210526316,1
2525,1739,0.17705151700264712,0.5485618542306618,6.840428402037421e-05,0.4070299518723973,0.01069245097566275,0.00010054498001604929,2220.4111558366876,1
2641,1632,0.16615760537568722,0.5451820603907638,5.066541101440072e-05,0.4355794893064522,0.010407494013555008,9.064182345855994e-05,2311.274509803922,0
2503,1674,0.1704337202199145,0.5463951935914553,4.622823771456536e-05,0.4754706309572013,0.01126309094021252,9.733621121239548e-05,2431.173835125448,1
5664,630,0.06414172266340867,0.5164580923335788,4.306716963935853e-06,0.6196280313927373,0.004921310260558446,3.59060527363378e-05,2952.5444444444443,1
2768,1066,0.10853186723681531,0.5285760413303197,2.1068851266013953e-05,0.4821763602251407,0.007057565946171939,5.664317128618517e-05,2445.0028142589117,0
6062,640,0.06515984524536754,0.5166754339821147,4.069834634752782e-06,0.6451535602503913,0.0049656124904985015,3.5991766016281874e-05,2936.9421875,0
4115,569,0.05793117491345958,0.5148068557052257,3.958693277500945e-06,0.5959244040694076,0.004322724803761532,3.277458940442888e-05,2840.0087873462217,1
3103,1385,0.14100997760130318,0.5379265019990142,2.875481192607601e-05,0.506927025729847,0.009856266200126114,7.369019107913486e-05,2625.267870036101,1
7869,384,0.03909590714722053,0.5092021359323967,1.3510100771723766e-06,0.689376631853786,0.0029236648568872797,2.730857749228074e-05,2879.8645833333335,0
4041,1361,0.13856648340460193,0.5372203686484712,2.888144746356012e-05,0.4769654665686995,0.009303382643305045,7.435295812759935e-05,2503.159441587068,1
7197,550,0.05599674200773773,0.5141331658291457,2.815630927993273e-06,0.6616260970359331,0.00383057032781386,3.639216042159383e-05,2629.9036363636365,0
2422,2148,0.21869273060476482,0.5613854595336076,9.151882748852106e-05,0.4072661259615643,0.013709099631797896,0.00012710986209718366,2278.0972998137804,1
3824,734,0.0747301975157809,0.5194077207826546,8.650989030224264e-06,0.5444758764511488,0.0048557289226569085,5.102190753533323e-05,2547.272479564033,0
5171,575,0.0585420484626349,0.5150768262625203,4.445565547502054e-06,0.6006362672322375,0.0038058379219902817,4.447534743608957e-05,2584.6,0
5340,566,0.05762573813887192,0.5148338400251599,4.948376012226333e-06,0.5883486037712249,0.0036046437054723245,4.523674107194293e-05,2484.3639575971733,0
6763,729,0.07422113622480146,0.5192704203013482,1.0790935249476891e-05,0.5125830959164293,0.004306823621177113,5.23543369483633e-05,2268.617283950617,0
6762,414,0.042150274893097125,0.5107644305772231,1.4624686321844386e-06,0.7060743236130119,0.0028825010699466847,3.753806460310319e-05,2778.3019323671497,0
7633,647,0.06587253105273876,0.5170290045796705,7.583441246573293e-06,0.5480450375871491,0.003954275960300542,4.93867645057886e-05,2367.936630602782,0
5042,728,0.07411932396660557,0.519242968915204,7.916072780479157e-06,0.5616412473358828,0.004794284846679108,5.148496612472374e-05,2526.6401098901097,0
5512,414,0.042150274893097125,0.5107644305772231,1.4624686321844386e-06,0.7060743236130119,0.0028825010699466847,3.753806460310319e-05,2778.3019323671497,0
5825,575,0.0585420484626349,0.5150768262625203,4.43042363851047e-06,0.5967823057112559,0.0038419697786631533,4.439950918522957e-05,2594.582608695652,0
6923,565,0.057523925880676036,0.5148068557052257,5.266962175692485e-06,0.6002384987133622,0.0037664771939934483,4.500345540133733e-05,2622.3274336283184,0
7041,650,0.0661779678273264,0.5171106665262715,7.392382350224882e-06,0.5665615740192012,0.004408271307242734,4.811362155773149e-05,2638.7923076923075,0
7512,569,0.05793117491345958,0.5149148099606815,4.173927562213495e-06,0.6076697443006015,0.0037839911606432595,4.488565655579998e-05,2594.989455184534,0
7574,496,0.050498880065159846,0.5129517443074995,2.831127324815556e-06,0.6419028999674161,0.0032853546193261935,4.123976860154078e-05,2603.1350806451615,0
7150,414,0.042150274893097125,0.5107644305772231,1.4624686321844386e-06,0.7060743236130119,0.0028825010699466847,3.753806460310319e-05,2778.3019323671497,0
4423,750,0.07635919364691508,0.5198475706573515,1.2130905200577573e-05,0.5121744548286604,0.004623772915278012,5.21243654936148e-05,2374.336,0
7911,649,0.06607615556913052,0.5170834430113188,6.964817258191557e-06,0.5684481348323156,0.004128993873236866,4.8699192764496886e-05,2472.8412942989216,0
8008,569,0.05793117491345958,0.5149148099606815,4.173927562213495e-06,0.6076697443006015,0.0037839911606432595,4.488565655579998e-05,2594.989455184534,0
7976,523,0.05324781103644879,0.513676062967418,5.182885357460475e-06,0.5777601957466136,0.0032270379093782774,4.181229317266301e-05,2412.6328871892924,0
4757,712,0.0724903278354714,0.5188041411366998,1.0452064339852693e-05,0.5202397319805939,0.004364877091954488,5.288927247087157e-05,2368.994382022472,0
6325,792,0.08063530849114234,0.5210057288351368,1.1313432977024819e-05,0.5172681300999885,0.0050747623227229924,5.5295079485948434e-05,2463.705808080808,0
6585,810,0.0824679291386683,0.5215036635871296,1.3839086501030698e-05,0.48285491919608114,0.004681278020025708,5.628282041282397e-05,2191.5320987654322,0
7996,592,0.06027285685196498,0.5155364266218769,6.351058786205442e-06,0.5419467691041295,0.003561627643364101,4.550784712051489e-05,2329.945945945946,0
8542,593,0.060374669110160865,0.5155634874809721,5.591446626926654e-06,0.5727633198122237,0.0037734451355093818,4.523065453009279e-05,2474.7369308600337,0
1140,1639,0.16687029118305843,0.5455151346848097,8.50477335034151e-05,0.3889101204537446,0.008862867456889691,0.00011656376245398138,2033.2623550945698,1
1799,1000,0.10181225819588678,0.5268182793391976,2.459913448466393e-05,0.489981981981982,0.0058760267104864495,6.668763516513858e-05,2276.349,1
2987,963,0.09804520464263897,0.5257467080612355,2.373947334290763e-05,0.47793947793947794,0.005404991059084578,6.160158165199265e-05,2163.7653167185877,1
9349,823,0.08379148849521482,0.5218638754582647,1.0363071652337643e-05,0.5378607137261162,0.005658410748379747,4.667143880901948e-05,2614.557715674362,1
6584,211,0.02148238647933211,0.5051429746965644,3.5610449936383457e-07,0.7558564658090724,0.0015654959420196505,2.1616258448526633e-05,2915.7535545023698,0
4903,770,0.07839543881083283,0.520398431704991,9.977209845176642e-06,0.5281745562629828,0.0055071262124321415,4.346522569092791e-05,2731.172727272727,0
2509,1310,0.1333740582366117,0.53572597360096,3.436030549533907e-05,0.45190723062299176,0.008712659542813552,6.750437307109699e-05,2455.112213740458,0
6015,702,0.07147220525351253,0.5185302502375673,7.662624777501211e-06,0.5574819854420425,0.0052356170021132355,4.003381891866629e-05,2865.0156695156697,0
5379,738,0.07513744654856444,0.5195176134560457,9.2911137195325e-06,0.5301688159351065,0.005198090947050779,4.0491512066161055e-05,2661.437669376694,0
4193,772,0.07859906332722459,0.5204535820262823,9.665175325916421e-06,0.5655463935538934,0.005283507099708093,4.729411521825928e-05,2654.5997409326424,1
5875,790,0.08043168397475056,0.5209504614405431,1.1429503579362179e-05,0.5512184948099661,0.00521477303030511,4.847624828061858e-05,2561.4911392405065,1
2690,1357,0.13815923437181837,0.5371028599551594,3.20725987078978e-05,0.4981446579844921,0.009706871137023463,7.455968306516899e-05,2654.5099484156226,0
8470,670,0.06821421299124414,0.5175466329434082,3.4888499897038665e-06,0.6863306784463333,0.00562929145342161,3.7807410365201956e-05,3202.241791044776,0
1138,2296,0.23376094481775606,0.5661747751902236,0.00011661954964226789,0.39963296971905293,0.014482433347128941,0.00014733331568901554,2262.462543554007,1
4335,882,0.08979841172877215,0.5235049568276303,8.696063713063464e-06,0.6223833460739574,0.006953558966994124,4.761015006045646e-05,3000.988662131519,1
5129,786,0.08002443494196701,0.5208399618199173,1.4021057776329562e-05,0.508212184567511,0.005266034275411938,4.5323952755035923e-05,2554.8002544529263,0
3070,1090,0.11097536143351659,0.5293737199525709,1.383611467793616e-05,0.5726826227243241,0.008525390950576002,5.528639802033301e-05,2933.8550458715595,1
7247,461,0.04693545102830381,0.5119091051232605,1.3029987413220892e-06,0.7411298689050269,0.004213414482665642,2.9590048617098123e-05,3608.7223427331887,0
5286,812,0.08267155365506007,0.5214482905075387,6.928676399890312e-06,0.6403697922044791,0.006679984750402774,4.649714892903391e-05,3137.4433497536947,1
6559,570,0.05803298717165547,0.5148068557052257,3.292364294601439e-06,0.6438133999321679,0.004523273595046015,3.307248241188785e-05,3005.242105263158,1
5032,1063,0.10822643046222766,0.5286044884559497,1.9820642906570703e-05,0.5321399655950096,0.007669608253036777,5.9929338094089856e-05,2758.087488240828,1
4664,491,0.04998981877418041,0.5128178353260586,2.181520801652687e-06,0.6667276279147096,0.004115742737040053,2.9697662180497213e-05,3234.2729124236253,1
9003,522,0.0531459987782529,0.5135417755934331,2.1121566426051677e-06,0.6823894514674844,0.004281225248523083,3.246896422014714e-05,3194.310344827586,1
4541,724,0.07371207493382204,0.5190234622701332,6.516741137351706e-06,0.5836218029542346,0.005324505106472528,3.956932450865122e-05,2766.8135359116022,1
1985,1518,0.15455100794135615,0.5418735518040384,4.061474301739228e-05,0.47735328117088455,0.010333562595140665,8.122146915883315e-05,2473.544795783926,1
9775,402,0.04092852779474649,0.5104458995946367,1.7071646282320866e-06,0.6751405069416012,0.003191651474727427,2.737389319362118e-05,3088.5348258706467,0
3502,923,0.0939727143148035,0.524539385847797,1.0848387457264582e-05,0.5834106927565728,0.007055329315114993,5.1114654397166107e-05,2894.315276273023,1
2904,1491,0.1518020769700672,0.5410675921335316,3.799161468572479e-05,0.47154155357199123,0.009844483895910125,8.044854921626361e-05,2397.1066398390344,1
2140,1620,0.1649358582773366,0.5449400798934754,5.2426274528638316e-05,0.4440837584547694,0.010023309796655382,0.00010328014272712417,2233.83024691358,1
9837,727,0.07401751170840969,0.519215520431358,7.027779986699676e-06,0.5745033175319533,0.00540474157728651,3.957025676611789e-05,2809.522696011004,0
9194,624,0.06353084911423336,0.516403785488959,3.780702574593835e-06,0.6586821418282093,0.005051363336458056,3.59968718115367e-05,3123.81891025641,0
6429,585,0.05956017104459377,0.5153200419727177,3.6863328783659807e-06,0.6176852827537759,0.00452316010634943,3.280361049576449e-05,2929.6068376068374,0
7408,662,0.06739971492567705,0.5173830594184576,6.265432400274509e-06,0.588721656740908,0.0044995453186326495,4.175111681154237e-05,2539.26586102719,0
7833,912,0.09285277947464875,0.5243433696348495,1.343782253260203e-05,0.5263037533460435,0.006490341700481824,4.6250807255676916e-05,2639.996710526316,0
5492,742,0.07554469558134799,0.519600063481987,7.493298243479242e-06,0.5840908512209406,0.005133749158152101,4.753482315051891e-05,2582.188679245283,0
3051,1301,0.1324577479128487,0.5354631194461102,3.4730203192815094e-05,0.47178738248684443,0.00861570488905557,7.993265472276098e-05,2437.871637202152,0
6850,1051,0.10700468336387702,0.5282633249072232,2.3356785280503426e-05,0.4895074985274795,0.0067487782788488455,6.474043380190476e-05,2370.627973358706,0
4709,1168,0.11891671757279576,0.5316085732842607,2.727468670235598e-05,0.5045530044253501,0.007873543096623763,7.723548915500016e-05,2503.371575342466,0
8620,665,0.06770515170026471,0.5175193635070341,6.670614403700253e-06,0.5810399492707673,0.004659344496096307,4.071769568795098e-05,2641.4195488721803,0
6345,694,0.07065770718794542,0.5182839955675163,7.502765773844982e-06,0.58662790939448,0.004578239340259689,4.875813600702922e-05,2469.0605187319884,0
3303,1169,0.11901852983099165,0.531637347767253,2.240469302607115e-05,0.5235961540715047,0.008168028164943579,6.847235675928203e-05,2596.9307100085543,0
2952,999,0.1017104459376909,0.5266770336211057,1.173505244957519e-05,0.5862876904961073,0.007577894227911529,5.760974622334228e-05,2807.5075075075074,1
4052,893,0.0909183465689269,0.523812063356621,9.709310032101388e-06,0.5725121648697643,0.00675616849178734,4.816885816227289e-05,2880.8566629339307,0
7785,553,0.05630217878232539,0.5144832643654078,3.4212635611813155e-06,0.6107660455486542,0.004196016686798644,3.356558769642959e-05,2932.6039783001806,0
6182,553,0.05630217878232539,0.5144832643654078,3.4212635611813155e-06,0.6107660455486542,0.004196016686798644,3.356558769642959e-05,2932.6039783001806,0
3346,1100,0.11199348401547546,0.5296591889559965,1.4475408789493847e-05,0.5720770948796426,0.008439195219350194,6.127290740932579e-05,2862.029090909091,1
8817,858,0.08735491753207086,0.5228361545832002,1.3208470022100062e-05,0.5389701702420489,0.006025552560820933,4.70551184055619e-05,2608.7727272727275,0
8578,535,0.05446955813479943,0.5139179573043114,3.3168834176957116e-06,0.6406944590290174,0.0038157092859595313,3.491471379192452e-05,2697.9906542056074,0
3937,1023,0.10415394013439218,0.5274689866280007,1.4922386441152916e-05,0.5365134202960098,0.007374703017808786,6.174225696833721e-05,2689.2766373411537,1
5568,847,0.08623498269191611,0.5225301909879236,8.284923993660883e-06,0.5803014951951122,0.006441550904197624,5.0067497311236496e-05,2869.5419126328215,1
7092,666,0.0678069639584606,0.5175466329434082,5.454923906882289e-06,0.5994400415453047,0.0049312137321285065,3.936104942131962e-05,2770.0465465465463,0
9965,571,0.05813479942985136,0.5149688040685786,3.414029488593687e-06,0.6089224813346852,0.00420680187939097,3.3329614468684274e-05,2763.768826619965,0
2485,1920,0.19547953573610263,0.55416384563304,7.082181045959651e-05,0.43005417318047595,0.012502077386398996,0.00011055027282495363,2359.203645833333,1
2977,1427,0.14528609244553045,0.5391371171368976,3.18312185253973e-05,0.49956115822776725,0.00961146060644591,7.573518547152856e-05,2469.263489838823,0
8222,671,0.06831602524944003,0.5176284584980237,4.736277784119553e-06,0.6309050870832128,0.005156524018882053,3.915640348529817e-05,2910.253353204173,0
7411,846,0.08613317043372022,0.5225023938716885,9.559353964913349e-06,0.5658063703890218,0.006127220684433432,4.5650903024073566e-05,2719.0709219858154,0
7864,820,0.08348605172062716,0.5217529880478088,6.9303321992533695e-06,0.6218886804252658,0.006258762154966346,4.7720921256756764e-05,2881.903658536585,0
8636,750,0.07635919364691508,0.5198200582164594,6.7674311778962664e-06,0.5919252336448598,0.005500992955672623,4.2137562675920275e-05,2761.7146666666667,0
6431,632,0.06434534717980045,0.5166210814222596,5.704240785446038e-06,0.5755983068867981,0.0045053576959611956,3.676835372069403e-05,2707.262658227848,0
8291,550,0.05599674200773773,0.5144024300827486,3.6762813589243825e-06,0.6037423414472595,0.004047776161486256,3.3316169898878146e-05,2813.2381818181816,0
8535,658,0.06699246589289351,0.5173285578847572,5.087882338842773e-06,0.6071070029099758,0.005147267323790539,3.642586149414979e-05,2986.4407294832827,0
7826,825,0.0839951130116066,0.5218084258619774,8.98358189119585e-06,0.5911768167107972,0.00634075695876986,4.494207487917261e-05,2866.7066666666665,0
5704,927,0.09437996334758705,0.5247635839076775,7.843739624814308e-06,0.618188214845725,0.0073967701955634175,5.15148556634097e-05,2981.0560949298815,0
6308,455,0.046324577479128486,0.5118024073784586,2.939063994486483e-06,0.6395023478723919,0.0033723007441543865,3.122347918310659e-05,2870.810989010989,0
5402,989,0.10069232335573203,0.5265076387027606,1.6521607855584054e-05,0.5365027447673395,0.006625089762338744,6.604807538326376e-05,2563.6723963599597,0
6201,1212,0.12339645693341478,0.5328776041666666,3.206460054934141e-05,0.480477362352255,0.007606985571834847,8.014235088465356e-05,2384.2681518151817,0
7759,843,0.08582773365913256,0.5224190202648795,1.1152243002670508e-05,0.5671042510207014,0.005743531076406791,5.7311589778885974e-05,2631.223013048636,0
8225,914,0.09305640399104052,0.5243993593166044,1.287508561395521e-05,0.5639354713462963,0.006440243924773424,5.995185273208638e-05,2722.3687089715536,0
7880,894,0.09102015882712279,0.52384,1.4891668960073161e-05,0.5431531849758625,0.005921478034880431,6.113167159888094e-05,2552.3803131991053,0
4669,1074,0.10934636530238241,0.5289176090468498,2.7403431545592486e-05,0.48873743710961975,0.006740424688592781,7.180824614084282e-05,2398.8296089385476,0
5414,742,0.07554469558134799,0.5195176134560457,9.081770382874374e-06,0.560694188300941,0.004931721766851888,4.353055266312804e-05,2533.2587601078167,1
7888,463,0.04713907554469558,0.5118024073784586,3.117778493493421e-06,0.6293325105420138,0.003114529269177696,3.118684060737656e-05,2561.7991360691144,0
1952,1896,0.19303604153940135,0.5534144692359703,9.264466154754278e-05,0.39337753136724446,0.011604784307561167,0.00010960759234548845,2237.9820675105484,1
7443,535,0.05446955813479943,0.5139986393845832,3.6380828343923653e-06,0.6562007770660506,0.004276641658347083,3.422131439106692e-05,3139.947663551402,1
6428,616,0.06271635104866626,0.5161866722724406,5.119566081310469e-06,0.6236247492345053,0.004729055245463026,3.7271664140845444e-05,2980.25487012987,1
7523,535,0.05446955813479943,0.5139986393845832,3.6380828343923653e-06,0.6562007770660506,0.004276641658347083,3.422131439106692e-05,3139.947663551402,1
3526,1330,0.13541030340052942,0.5361939076318375,3.594530194684412e-05,0.47892304123740503,0.008939052922307523,8.06216268387049e-05,2520.2684210526318,1
4006,1361,0.13856648340460193,0.5372203686484712,3.498928623968464e-05,0.4733662531875351,0.009389379070464476,7.003511334467089e-05,2553.9764878765614,1
7300,485,0.04937894522500509,0.5126304801670146,2.867596307207574e-06,0.6467751554911817,0.0038951613432276363,3.0707769595348585e-05,3137.119587628866,1
684,2633,0.26807167582976993,0.5773910998765505,0.00019075022340505056,0.34834090806769813,0.015212708200624288,0.0002178582893680227,2079.529434105583,1
9244,386,0.039299531663612296,0.5100218091182885,2.638180187399061e-06,0.6618397146894556,0.0030221251260809548,2.88455469605642e-05,3140.2849740932643,0
2984,865,0.08806760333944207,0.5230031948881789,1.4657598487075647e-05,0.5401734104046243,0.005645144069711466,5.392046342824909e-05,2512.4393063583816,1
810,813,0.08277336591325596,0.5215867452604748,1.6973978041899447e-05,0.5209798896018517,0.005561553303939756,5.105089849884056e-05,2643.2054120541206,0
8172,114,0.011606597434331093,0.5025069067839967,0.0,1.0,0.0009982468925421933,1.878480423534396e-05,3657.3070175438597,0
9906,114,0.011606597434331093,0.5025069067839967,0.0,1.0,0.0009982468925421933,1.878480423534396e-05,3657.3070175438597,0
9319,114,0.011606597434331093,0.5025069067839967,0.0,1.0,0.0009982468925421933,1.878480423534396e-05,3657.3070175438597,0
7898,453,0.04612095296273671,0.5116957541026309,1.4174847230188185e-06,0.7109632928949579,0.003967762145042286,2.9293598687705e-05,3411.0883002207506,1
4789,890,0.09061290979433924,0.5237282713021222,1.6195774654578195e-05,0.49234969224352576,0.005682795300818922,5.1913971547134866e-05,2420.279775280899,0
8986,696,0.0708613317043372,0.5183660544648512,8.513833893937192e-06,0.5445629703134045,0.004844555696540956,4.1466412317149335e-05,2681.073275862069,0
8444,679,0.06913052331500713,0.5179013973108357,8.424190212393738e-06,0.5138477980371968,0.00449877890814559,3.8822891717325036e-05,2529.5066273932252,0
4883,497,0.050600692323355734,0.5129517443074995,4.014483715411207e-06,0.595484195495554,0.0031729580570627465,3.596471664904583e-05,2407.680080482897,0
6146,717,0.07299938912645082,0.5189411951180852,5.909837540785322e-06,0.6093359201514691,0.005325413375115318,4.332655163125382e-05,2843.059972105997,0
9000,541,0.05508043168397475,0.5140524415135814,2.8044171992786853e-06,0.6579722051071404,0.004246476178667967,3.3510076627158634e-05,3031.502772643253,0
